SolutionID,VehicleID,NumCustomers,NumStations,TravelTime,ServiceTime,ChargeTime,WaitTime,ActiveWorkload_A,TotalTime_H,Variant,Instance,Seed
23,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c101_21,7
23,0,10,0,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c101_21,7
23,11,9,0,981.65,0.0,0.0,0.0,981.65,981.65,FULL,c101_21,7
23,0,8,1,1062.13,0.0,0.0,0.0,1062.13,1062.13,FULL,c101_21,7
23,12,9,1,1153.21,0.0,0.0,0.0,1153.21,1153.21,FULL,c101_21,7
23,0,8,1,1165.11,0.0,0.0,0.0,1165.11,1165.11,FULL,c101_21,7
23,0,9,2,1164.12,0.0,0.0,0.0,1164.12,1164.12,FULL,c101_21,7
23,0,9,0,900.62,0.0,0.0,0.0,900.62,900.62,FULL,c101_21,7
23,0,8,1,1017.4,0.0,0.0,0.0,1017.4,1017.4,FULL,c101_21,7
23,0,6,2,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c101_21,7
24,24,9,1,1125.81,0.0,0.0,0.0,1125.81,1125.81,FULL,c101_21,7
24,31,8,1,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c101_21,7
24,10,8,2,1186.56,0.0,0.0,0.0,1186.56,1186.56,FULL,c101_21,7
24,0,10,1,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c101_21,7
24,11,10,0,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c101_21,7
24,0,7,1,1109.36,0.0,0.0,0.0,1109.36,1109.36,FULL,c101_21,7
24,12,9,1,1153.21,0.0,0.0,0.0,1153.21,1153.21,FULL,c101_21,7
24,0,9,0,1065.97,0.0,0.0,0.0,1065.97,1065.97,FULL,c101_21,7
24,0,6,2,1035.29,0.0,0.0,0.0,1035.29,1035.29,FULL,c101_21,7
24,0,9,0,900.62,0.0,0.0,0.0,900.62,900.62,FULL,c101_21,7
24,0,8,2,1026.44,0.0,0.0,0.0,1026.44,1026.44,FULL,c101_21,7
24,0,7,0,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c101_21,7
25,24,11,1,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c101_21,7
25,31,8,1,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c101_21,7
25,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c101_21,7
25,0,10,0,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c101_21,7
25,11,8,1,1125.81,0.0,0.0,0.0,1125.81,1125.81,FULL,c101_21,7
25,0,5,1,1017.85,0.0,0.0,0.0,1017.85,1017.85,FULL,c101_21,7
25,12,9,1,1153.21,0.0,0.0,0.0,1153.21,1153.21,FULL,c101_21,7
25,0,10,1,1059.74,0.0,0.0,0.0,1059.74,1059.74,FULL,c101_21,7
25,0,9,0,900.62,0.0,0.0,0.0,900.62,900.62,FULL,c101_21,7
25,0,7,0,1065.97,0.0,0.0,0.0,1065.97,1065.97,FULL,c101_21,7
25,0,8,0,1182.38,0.0,0.0,0.0,1182.38,1182.38,FULL,c101_21,7
25,12,7,2,1051.47,0.0,0.0,0.0,1051.47,1051.47,FULL,c101_21,7
26,24,9,1,1125.81,0.0,0.0,0.0,1125.81,1125.81,FULL,c101_21,7
26,31,8,1,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c101_21,7
26,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c101_21,7
26,0,10,0,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c101_21,7
26,11,7,0,777.81,0.0,0.0,0.0,777.81,777.81,FULL,c101_21,7
26,0,9,1,1062.13,0.0,0.0,0.0,1062.13,1062.13,FULL,c101_21,7
26,12,8,2,1153.21,0.0,0.0,0.0,1153.21,1153.21,FULL,c101_21,7
26,0,10,1,1166.95,0.0,0.0,0.0,1166.95,1166.95,FULL,c101_21,7
26,0,7,2,1160.29,0.0,0.0,0.0,1160.29,1160.29,FULL,c101_21,7
26,0,9,0,900.62,0.0,0.0,0.0,900.62,900.62,FULL,c101_21,7
26,0,8,2,1053.09,0.0,0.0,0.0,1053.09,1053.09,FULL,c101_21,7
26,0,7,2,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c101_21,7
27,24,9,1,1125.81,0.0,0.0,0.0,1125.81,1125.81,FULL,c101_21,7
27,31,8,1,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c101_21,7
27,10,8,2,1186.56,0.0,0.0,0.0,1186.56,1186.56,FULL,c101_21,7
27,0,10,1,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c101_21,7
27,11,10,0,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c101_21,7
27,0,8,1,1199.38,0.0,0.0,0.0,1199.38,1199.38,FULL,c101_21,7
27,12,9,1,1153.21,0.0,0.0,0.0,1153.21,1153.21,FULL,c101_21,7
27,0,9,0,1065.97,0.0,0.0,0.0,1065.97,1065.97,FULL,c101_21,7
27,0,6,2,1035.29,0.0,0.0,0.0,1035.29,1035.29,FULL,c101_21,7
27,0,9,0,900.62,0.0,0.0,0.0,900.62,900.62,FULL,c101_21,7
27,0,8,2,1026.44,0.0,0.0,0.0,1026.44,1026.44,FULL,c101_21,7
27,0,6,0,588.58,0.0,0.0,0.0,588.58,588.58,FULL,c101_21,7
28,24,9,1,1125.81,0.0,0.0,0.0,1125.81,1125.81,FULL,c101_21,7
28,31,8,1,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c101_21,7
28,10,8,2,1186.56,0.0,0.0,0.0,1186.56,1186.56,FULL,c101_21,7
28,0,10,1,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c101_21,7
28,11,10,0,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c101_21,7
28,0,7,1,1199.38,0.0,0.0,0.0,1199.38,1199.38,FULL,c101_21,7
28,12,9,1,1153.21,0.0,0.0,0.0,1153.21,1153.21,FULL,c101_21,7
28,0,9,0,1065.97,0.0,0.0,0.0,1065.97,1065.97,FULL,c101_21,7
28,0,7,2,1035.29,0.0,0.0,0.0,1035.29,1035.29,FULL,c101_21,7
28,0,9,0,900.62,0.0,0.0,0.0,900.62,900.62,FULL,c101_21,7
28,0,8,2,1026.44,0.0,0.0,0.0,1026.44,1026.44,FULL,c101_21,7
28,0,6,0,588.58,0.0,0.0,0.0,588.58,588.58,FULL,c101_21,7
29,10,9,2,1065.97,0.0,0.0,0.0,1065.97,1065.97,FULL,c101_21,7
29,11,8,2,1186.56,0.0,0.0,0.0,1186.56,1186.56,FULL,c101_21,7
29,11,9,0,900.62,0.0,0.0,0.0,900.62,900.62,FULL,c101_21,7
29,11,9,1,1153.21,0.0,0.0,0.0,1153.21,1153.21,FULL,c101_21,7
29,10,10,0,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c101_21,7
29,11,8,1,1125.81,0.0,0.0,0.0,1125.81,1125.81,FULL,c101_21,7
29,11,8,1,1017.66,0.0,0.0,0.0,1017.66,1017.66,FULL,c101_21,7
29,12,6,2,1035.29,0.0,0.0,0.0,1035.29,1035.29,FULL,c101_21,7
29,10,8,1,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c101_21,7
29,11,11,0,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c101_21,7
29,0,6,0,588.58,0.0,0.0,0.0,588.58,588.58,FULL,c101_21,7
29,11,8,1,1199.38,0.0,0.0,0.0,1199.38,1199.38,FULL,c101_21,7
30,24,9,1,1125.81,0.0,0.0,0.0,1125.81,1125.81,FULL,c101_21,7
30,31,8,1,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c101_21,7
30,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c101_21,7
30,0,10,0,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c101_21,7
30,11,9,0,981.65,0.0,0.0,0.0,981.65,981.65,FULL,c101_21,7
30,0,9,1,1062.13,0.0,0.0,0.0,1062.13,1062.13,FULL,c101_21,7
30,12,8,2,1153.21,0.0,0.0,0.0,1153.21,1153.21,FULL,c101_21,7
30,0,8,1,1165.11,0.0,0.0,0.0,1165.11,1165.11,FULL,c101_21,7
30,0,7,2,1160.29,0.0,0.0,0.0,1160.29,1160.29,FULL,c101_21,7
30,0,9,0,900.62,0.0,0.0,0.0,900.62,900.62,FULL,c101_21,7
30,0,8,2,1053.09,0.0,0.0,0.0,1053.09,1053.09,FULL,c101_21,7
30,0,7,2,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c101_21,7
31,10,7,2,1065.97,0.0,0.0,0.0,1065.97,1065.97,FULL,c101_21,7
31,11,8,2,1186.56,0.0,0.0,0.0,1186.56,1186.56,FULL,c101_21,7
31,11,9,0,900.62,0.0,0.0,0.0,900.62,900.62,FULL,c101_21,7
31,11,9,1,1153.21,0.0,0.0,0.0,1153.21,1153.21,FULL,c101_21,7
31,10,10,0,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c101_21,7
31,11,8,1,1125.81,0.0,0.0,0.0,1125.81,1125.81,FULL,c101_21,7
31,11,10,1,1059.74,0.0,0.0,0.0,1059.74,1059.74,FULL,c101_21,7
31,12,8,2,1035.29,0.0,0.0,0.0,1035.29,1035.29,FULL,c101_21,7
31,10,8,1,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c101_21,7
31,11,11,0,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c101_21,7
31,0,6,0,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c101_21,7
31,11,6,1,1109.36,0.0,0.0,0.0,1109.36,1109.36,FULL,c101_21,7
32,11,8,2,1186.56,0.0,0.0,0.0,1186.56,1186.56,FULL,c101_21,7
32,10,10,1,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c101_21,7
32,8,8,1,1199.38,0.0,0.0,0.0,1199.38,1199.38,FULL,c101_21,7
32,11,10,1,1059.74,0.0,0.0,0.0,1059.74,1059.74,FULL,c101_21,7
32,12,9,0,900.62,0.0,0.0,0.0,900.62,900.62,FULL,c101_21,7
32,10,8,1,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c101_21,7
32,11,11,0,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c101_21,7
32,0,6,2,1035.29,0.0,0.0,0.0,1035.29,1035.29,FULL,c101_21,7
32,0,7,0,1065.97,0.0,0.0,0.0,1065.97,1065.97,FULL,c101_21,7
32,0,6,0,588.58,0.0,0.0,0.0,588.58,588.58,FULL,c101_21,7
32,0,7,0,1153.21,0.0,0.0,0.0,1153.21,1153.21,FULL,c101_21,7
32,0,10,1,1147.27,0.0,0.0,0.0,1147.27,1147.27,FULL,c101_21,7
1,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c102_21,2
1,11,10,2,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c102_21,2
1,9,10,1,1059.13,0.0,0.0,0.0,1059.13,1059.13,FULL,c102_21,2
1,0,10,2,1070.08,0.0,0.0,0.0,1070.08,1070.08,FULL,c102_21,2
1,0,10,2,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c102_21,2
1,10,8,2,1072.13,0.0,0.0,0.0,1072.13,1072.13,FULL,c102_21,2
1,11,10,1,1138.32,0.0,0.0,0.0,1138.32,1138.32,FULL,c102_21,2
1,9,10,2,1140.93,0.0,0.0,0.0,1140.93,1140.93,FULL,c102_21,2
1,11,9,2,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c102_21,2
1,10,7,3,1109.36,0.0,0.0,0.0,1109.36,1109.36,FULL,c102_21,2
1,11,8,4,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c102_21,2
2,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c102_21,2
2,11,10,2,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c102_21,2
2,9,11,1,1068.37,0.0,0.0,0.0,1068.37,1068.37,FULL,c102_21,2
2,0,9,2,901.69,0.0,0.0,0.0,901.69,901.69,FULL,c102_21,2
2,0,10,2,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c102_21,2
2,10,8,2,1072.13,0.0,0.0,0.0,1072.13,1072.13,FULL,c102_21,2
2,11,10,1,1138.32,0.0,0.0,0.0,1138.32,1138.32,FULL,c102_21,2
2,9,10,2,1140.93,0.0,0.0,0.0,1140.93,1140.93,FULL,c102_21,2
2,11,9,2,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c102_21,2
2,10,7,3,1109.36,0.0,0.0,0.0,1109.36,1109.36,FULL,c102_21,2
2,11,8,4,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c102_21,2
3,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c102_21,2
3,11,10,2,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c102_21,2
3,9,10,1,1065.97,0.0,0.0,0.0,1065.97,1065.97,FULL,c102_21,2
3,0,9,2,901.69,0.0,0.0,0.0,901.69,901.69,FULL,c102_21,2
3,0,10,2,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c102_21,2
3,10,9,2,1163.71,0.0,0.0,0.0,1163.71,1163.71,FULL,c102_21,2
3,11,10,1,1138.32,0.0,0.0,0.0,1138.32,1138.32,FULL,c102_21,2
3,9,10,2,1140.93,0.0,0.0,0.0,1140.93,1140.93,FULL,c102_21,2
3,11,9,2,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c102_21,2
3,10,7,3,1109.36,0.0,0.0,0.0,1109.36,1109.36,FULL,c102_21,2
3,11,8,4,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c102_21,2
4,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c102_21,2
4,11,10,2,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c102_21,2
4,9,10,1,1059.13,0.0,0.0,0.0,1059.13,1059.13,FULL,c102_21,2
4,0,9,2,901.69,0.0,0.0,0.0,901.69,901.69,FULL,c102_21,2
4,0,10,2,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c102_21,2
4,10,9,2,1163.71,0.0,0.0,0.0,1163.71,1163.71,FULL,c102_21,2
4,11,10,1,1138.32,0.0,0.0,0.0,1138.32,1138.32,FULL,c102_21,2
4,9,10,2,1140.93,0.0,0.0,0.0,1140.93,1140.93,FULL,c102_21,2
4,11,9,2,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c102_21,2
4,10,7,3,1109.36,0.0,0.0,0.0,1109.36,1109.36,FULL,c102_21,2
4,11,8,4,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c102_21,2
5,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c102_21,2
5,11,10,3,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c102_21,2
5,9,10,1,1059.13,0.0,0.0,0.0,1059.13,1059.13,FULL,c102_21,2
5,0,9,2,900.62,0.0,0.0,0.0,900.62,900.62,FULL,c102_21,2
5,0,10,2,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c102_21,2
5,10,9,2,1163.71,0.0,0.0,0.0,1163.71,1163.71,FULL,c102_21,2
5,11,10,1,1138.32,0.0,0.0,0.0,1138.32,1138.32,FULL,c102_21,2
5,9,10,2,1140.93,0.0,0.0,0.0,1140.93,1140.93,FULL,c102_21,2
5,11,9,2,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c102_21,2
5,10,8,3,1199.38,0.0,0.0,0.0,1199.38,1199.38,FULL,c102_21,2
5,11,7,4,1035.29,0.0,0.0,0.0,1035.29,1035.29,FULL,c102_21,2
6,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c102_21,2
6,11,10,2,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c102_21,2
6,9,10,1,1059.13,0.0,0.0,0.0,1059.13,1059.13,FULL,c102_21,2
6,0,10,2,1062.98,0.0,0.0,0.0,1062.98,1062.98,FULL,c102_21,2
6,0,10,2,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c102_21,2
6,10,8,2,1072.13,0.0,0.0,0.0,1072.13,1072.13,FULL,c102_21,2
6,11,10,1,1138.32,0.0,0.0,0.0,1138.32,1138.32,FULL,c102_21,2
6,9,10,2,1140.93,0.0,0.0,0.0,1140.93,1140.93,FULL,c102_21,2
6,11,9,2,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c102_21,2
6,10,7,3,1109.36,0.0,0.0,0.0,1109.36,1109.36,FULL,c102_21,2
6,11,8,4,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c102_21,2
7,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c102_21,2
7,11,10,2,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c102_21,2
7,9,10,1,1059.13,0.0,0.0,0.0,1059.13,1059.13,FULL,c102_21,2
7,0,10,2,1062.98,0.0,0.0,0.0,1062.98,1062.98,FULL,c102_21,2
7,0,10,2,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c102_21,2
7,10,8,2,1072.13,0.0,0.0,0.0,1072.13,1072.13,FULL,c102_21,2
7,11,10,1,1138.32,0.0,0.0,0.0,1138.32,1138.32,FULL,c102_21,2
7,9,10,2,1140.93,0.0,0.0,0.0,1140.93,1140.93,FULL,c102_21,2
7,11,9,2,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c102_21,2
7,10,7,3,1109.36,0.0,0.0,0.0,1109.36,1109.36,FULL,c102_21,2
7,11,8,4,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c102_21,2
8,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c102_21,2
8,11,9,2,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c102_21,2
8,9,10,1,1059.13,0.0,0.0,0.0,1059.13,1059.13,FULL,c102_21,2
8,0,10,2,1062.98,0.0,0.0,0.0,1062.98,1062.98,FULL,c102_21,2
8,0,10,2,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c102_21,2
8,10,8,2,1072.13,0.0,0.0,0.0,1072.13,1072.13,FULL,c102_21,2
8,11,10,1,1138.32,0.0,0.0,0.0,1138.32,1138.32,FULL,c102_21,2
8,9,10,2,1140.93,0.0,0.0,0.0,1140.93,1140.93,FULL,c102_21,2
8,11,9,2,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c102_21,2
8,10,8,3,1200.73,0.0,0.0,0.0,1200.73,1200.73,FULL,c102_21,2
8,11,8,4,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c102_21,2
9,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c102_21,2
9,11,10,2,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c102_21,2
9,9,9,1,1059.13,0.0,0.0,0.0,1059.13,1059.13,FULL,c102_21,2
9,0,10,2,1070.08,0.0,0.0,0.0,1070.08,1070.08,FULL,c102_21,2
9,0,10,2,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c102_21,2
9,10,9,2,1163.71,0.0,0.0,0.0,1163.71,1163.71,FULL,c102_21,2
9,11,10,1,1138.32,0.0,0.0,0.0,1138.32,1138.32,FULL,c102_21,2
9,9,10,2,1140.93,0.0,0.0,0.0,1140.93,1140.93,FULL,c102_21,2
9,11,9,2,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c102_21,2
9,10,7,3,1109.36,0.0,0.0,0.0,1109.36,1109.36,FULL,c102_21,2
9,11,8,4,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c102_21,2
10,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c102_21,2
10,11,9,2,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c102_21,2
10,9,10,1,1152.81,0.0,0.0,0.0,1152.81,1152.81,FULL,c102_21,2
10,0,9,2,900.62,0.0,0.0,0.0,900.62,900.62,FULL,c102_21,2
10,0,10,2,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c102_21,2
10,10,9,2,1163.71,0.0,0.0,0.0,1163.71,1163.71,FULL,c102_21,2
10,11,11,1,1160.4,0.0,0.0,0.0,1160.4,1160.4,FULL,c102_21,2
10,9,10,2,1140.93,0.0,0.0,0.0,1140.93,1140.93,FULL,c102_21,2
10,11,9,2,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c102_21,2
10,10,7,3,1109.36,0.0,0.0,0.0,1109.36,1109.36,FULL,c102_21,2
10,11,8,4,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c102_21,2
11,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c102_21,2
11,11,9,2,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c102_21,2
11,9,10,1,1152.81,0.0,0.0,0.0,1152.81,1152.81,FULL,c102_21,2
11,0,9,2,900.62,0.0,0.0,0.0,900.62,900.62,FULL,c102_21,2
11,0,10,2,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c102_21,2
11,10,9,2,1163.71,0.0,0.0,0.0,1163.71,1163.71,FULL,c102_21,2
11,11,10,1,1138.32,0.0,0.0,0.0,1138.32,1138.32,FULL,c102_21,2
11,9,10,2,1140.93,0.0,0.0,0.0,1140.93,1140.93,FULL,c102_21,2
11,11,9,2,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c102_21,2
11,10,8,3,1200.73,0.0,0.0,0.0,1200.73,1200.73,FULL,c102_21,2
11,11,8,4,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c102_21,2
12,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c102_21,2
12,11,9,2,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c102_21,2
12,9,10,1,1152.81,0.0,0.0,0.0,1152.81,1152.81,FULL,c102_21,2
12,0,9,2,900.62,0.0,0.0,0.0,900.62,900.62,FULL,c102_21,2
12,0,10,2,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c102_21,2
12,10,9,2,1163.71,0.0,0.0,0.0,1163.71,1163.71,FULL,c102_21,2
12,11,11,1,1160.4,0.0,0.0,0.0,1160.4,1160.4,FULL,c102_21,2
12,9,10,2,1140.93,0.0,0.0,0.0,1140.93,1140.93,FULL,c102_21,2
12,11,9,2,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c102_21,2
12,10,7,3,1109.36,0.0,0.0,0.0,1109.36,1109.36,FULL,c102_21,2
12,11,8,4,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c102_21,2
13,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c102_21,2
13,11,9,2,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c102_21,2
13,9,10,1,1152.81,0.0,0.0,0.0,1152.81,1152.81,FULL,c102_21,2
13,0,9,2,900.62,0.0,0.0,0.0,900.62,900.62,FULL,c102_21,2
13,0,10,2,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c102_21,2
13,10,9,2,1163.71,0.0,0.0,0.0,1163.71,1163.71,FULL,c102_21,2
13,11,11,1,1160.4,0.0,0.0,0.0,1160.4,1160.4,FULL,c102_21,2
13,9,10,2,1140.93,0.0,0.0,0.0,1140.93,1140.93,FULL,c102_21,2
13,11,9,2,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c102_21,2
13,10,8,3,1199.38,0.0,0.0,0.0,1199.38,1199.38,FULL,c102_21,2
13,11,7,4,1035.29,0.0,0.0,0.0,1035.29,1035.29,FULL,c102_21,2
14,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c102_21,2
14,11,10,2,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c102_21,2
14,9,10,1,1059.13,0.0,0.0,0.0,1059.13,1059.13,FULL,c102_21,2
14,0,9,2,901.69,0.0,0.0,0.0,901.69,901.69,FULL,c102_21,2
14,0,10,2,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c102_21,2
14,10,9,2,1163.71,0.0,0.0,0.0,1163.71,1163.71,FULL,c102_21,2
14,11,10,1,1138.32,0.0,0.0,0.0,1138.32,1138.32,FULL,c102_21,2
14,9,10,2,1140.93,0.0,0.0,0.0,1140.93,1140.93,FULL,c102_21,2
14,11,9,2,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c102_21,2
14,10,7,3,1109.36,0.0,0.0,0.0,1109.36,1109.36,FULL,c102_21,2
14,11,8,4,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c102_21,2
15,10,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c102_21,2
15,11,9,2,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c102_21,2
15,9,11,1,1152.81,0.0,0.0,0.0,1152.81,1152.81,FULL,c102_21,2
15,0,9,2,900.62,0.0,0.0,0.0,900.62,900.62,FULL,c102_21,2
15,0,10,2,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c102_21,2
15,10,8,2,935.66,0.0,0.0,0.0,935.66,935.66,FULL,c102_21,2
15,11,11,1,1160.81,0.0,0.0,0.0,1160.81,1160.81,FULL,c102_21,2
15,9,10,2,1140.93,0.0,0.0,0.0,1140.93,1140.93,FULL,c102_21,2
15,11,9,2,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c102_21,2
15,10,7,3,1109.36,0.0,0.0,0.0,1109.36,1109.36,FULL,c102_21,2
15,11,8,4,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c102_21,2
16,10,9,3,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c102_21,2
16,0,9,1,1012.11,0.0,0.0,0.0,1012.11,1012.11,FULL,c102_21,2
16,9,11,1,1157.46,0.0,0.0,0.0,1157.46,1157.46,FULL,c102_21,2
16,11,9,4,1174.55,0.0,0.0,0.0,1174.55,1174.55,FULL,c102_21,2
16,10,10,1,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c102_21,2
16,0,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c102_21,2
16,10,10,1,1132.15,0.0,0.0,0.0,1132.15,1132.15,FULL,c102_21,2
16,0,10,1,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c102_21,2
16,0,9,0,900.62,0.0,0.0,0.0,900.62,900.62,FULL,c102_21,2
16,0,10,0,1152.81,0.0,0.0,0.0,1152.81,1152.81,FULL,c102_21,2
16,10,5,4,1181.57,0.0,0.0,0.0,1181.57,1181.57,FULL,c102_21,2
17,10,9,2,1162.81,0.0,0.0,0.0,1162.81,1162.81,FULL,c102_21,2
17,0,9,1,1008.13,0.0,0.0,0.0,1008.13,1008.13,FULL,c102_21,2
17,9,11,1,1153.1,0.0,0.0,0.0,1153.1,1153.1,FULL,c102_21,2
17,11,7,2,1035.29,0.0,0.0,0.0,1035.29,1035.29,FULL,c102_21,2
17,10,10,1,1135.79,0.0,0.0,0.0,1135.79,1135.79,FULL,c102_21,2
17,0,8,1,1122.0,0.0,0.0,0.0,1122.0,1122.0,FULL,c102_21,2
17,10,10,1,1132.15,0.0,0.0,0.0,1132.15,1132.15,FULL,c102_21,2
17,0,10,1,1165.27,0.0,0.0,0.0,1165.27,1165.27,FULL,c102_21,2
17,0,9,0,900.62,0.0,0.0,0.0,900.62,900.62,FULL,c102_21,2
17,0,10,0,1152.81,0.0,0.0,0.0,1152.81,1152.81,FULL,c102_21,2
